"","locID","upDist","pid","netID","rid","ratio","shreve","addfunccol","Sim_Values","level","tss","t","tss0","ind","y_obs"
"188",18,29.022136351376,178,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.8000023604707,9,16.1117144903466,0,16.8000023604707
"198",19,30.3823424493467,179,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.2870904324313,9,15.2113274810102,0,15.2870904324313
"208",20,31.6720102016959,180,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,17.5815560338979,9,16.4734149993366,0,17.5815560338979
"130",1,29.471736440136,181,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.1032112850453,10,16.3630459376009,0,16.1032112850453
"29",2,30.737124231642,182,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,17.0595712755516,10,16.6264788335064,0,17.0595712755516
"39",3,22.0627651612401,183,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,14.8918811822998,10,16.057433804293,0,14.8918811822998
"49",4,23.2209336512328,184,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.3221564131683,10,16.8101250183347,0,16.3221564131683
"59",5,23.0868974979216,185,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.7198883108524,10,18.2282801396423,0,18.7198883108524
"69",6,32.755928357053,186,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.459710332378,10,14.7231605149833,0,14.459710332378
"79",7,25.8923229741315,187,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.2029519524263,10,15.2351506939731,0,15.2029519524263
"89",8,15.2738238193213,188,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.8338994222926,10,17.8743556139608,0,17.8338994222926
"99",9,23.9638140688247,189,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.8681117074428,10,16.3896841830816,0,17.8681117074428
"109",10,8.95060600625836,190,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.4548338884686,10,17.0980210095196,0,17.4548338884686
"1113",11,21.8639637150567,191,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.5508001070747,10,15.4764763411491,0,15.5508001070747
"1211",12,31.4837774451569,192,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.2750126953711,10,15.2778828820633,0,15.2750126953711
"139",13,31.0521818563729,193,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.7248539168395,10,19.0040140851435,0,19.7248539168395
"149",14,28.8045830294847,194,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.2830268594577,10,15.651770944247,0,16.2830268594577
"159",15,21.2029388346528,195,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.8365533074528,10,15.1326029929492,0,15.8365533074528
"169",16,30.3516161996177,196,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,15.2903667729106,10,16.5057819660179,0,15.2903667729106
"179",17,30.2702846378246,197,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.3458551308712,10,13.5453392710889,0,13.3458551308712
"189",18,29.022136351376,198,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.6697102641303,10,16.1117144903466,0,16.6697102641303
"199",19,30.3823424493467,199,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.5829675984491,10,15.2113274810102,0,14.5829675984491
"209",20,31.6720102016959,200,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.9293527359626,10,16.4734149993366,0,16.9293527359626
"140",1,29.471736440136,201,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.6876935491225,11,16.3630459376009,0,15.6876935491225
"210",2,30.737124231642,202,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.6994621236695,11,16.6264788335064,0,16.6994621236695
"310",3,22.0627651612401,203,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.7662098694718,11,16.057433804293,0,15.7662098694718
"410",4,23.2209336512328,204,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.3556067946568,11,16.8101250183347,0,16.3556067946568
"510",5,23.0868974979216,205,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.9623711648027,11,18.2282801396423,0,17.9623711648027
"610",6,32.755928357053,206,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.1366085103341,11,14.7231605149833,0,14.1366085103341
"710",7,25.8923229741315,207,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.9769294158022,11,15.2351506939731,0,14.9769294158022
"810",8,15.2738238193213,208,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.4335703240876,11,17.8743556139608,0,18.4335703240876
"910",9,23.9638140688247,209,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.9472350727581,11,16.3896841830816,0,15.9472350727581
"1010",10,8.95060600625836,210,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8390450683126,11,17.0980210095196,0,16.8390450683126
"1114",11,21.8639637150567,211,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.5103978973105,11,15.4764763411491,0,15.5103978973105
"1212",12,31.4837774451569,212,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.0356226627555,11,15.2778828820633,0,15.0356226627555
"1310",13,31.0521818563729,213,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.3908716758194,11,19.0040140851435,0,19.3908716758194
"1410",14,28.8045830294847,214,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.084289920062,11,15.651770944247,0,16.084289920062
"1510",15,21.2029388346528,215,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.373811269671,11,15.1326029929492,0,15.373811269671
"1610",16,30.3516161996177,216,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,15.8530976286975,11,16.5057819660179,0,15.8530976286975
"1710",17,30.2702846378246,217,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.3081659217686,11,13.5453392710889,0,13.3081659217686
"1810",18,29.022136351376,218,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.7749562149189,11,16.1117144903466,0,16.7749562149189
"1910",19,30.3823424493467,219,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.3022879604644,11,15.2113274810102,0,15.3022879604644
"2010",20,31.6720102016959,220,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,17.0414904802274,11,16.4734149993366,0,17.0414904802274
"150",1,29.471736440136,221,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.6565752687248,12,16.3630459376009,0,15.6565752687248
"211",2,30.737124231642,222,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.9045939035435,12,16.6264788335064,0,15.9045939035435
"311",3,22.0627651612401,223,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.8916518177022,12,16.057433804293,0,15.8916518177022
"411",4,23.2209336512328,224,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.714782701478,12,16.8101250183347,0,17.714782701478
"511",5,23.0868974979216,225,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.1044051608467,12,18.2282801396423,0,18.1044051608467
"611",6,32.755928357053,226,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.4655676378386,12,14.7231605149833,0,14.4655676378386
"711",7,25.8923229741315,227,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.8630545864822,12,15.2351506939731,0,15.8630545864822
"811",8,15.2738238193213,228,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.8598718869496,12,17.8743556139608,0,17.8598718869496
"911",9,23.9638140688247,229,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.8200164381202,12,16.3896841830816,0,15.8200164381202
"1011",10,8.95060600625836,230,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.3784450527194,12,17.0980210095196,0,17.3784450527194
"1115",11,21.8639637150567,231,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.3373708283368,12,15.4764763411491,0,15.3373708283368
"1213",12,31.4837774451569,232,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.4390897872,12,15.2778828820633,0,15.4390897872
"1311",13,31.0521818563729,233,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,20.2772982981711,12,19.0040140851435,0,20.2772982981711
"1411",14,28.8045830294847,234,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.7732083480477,12,15.651770944247,0,15.7732083480477
"1511",15,21.2029388346528,235,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.9776238756184,12,15.1326029929492,0,14.9776238756184
"1611",16,30.3516161996177,236,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.8531949981771,12,16.5057819660179,0,16.8531949981771
"1711",17,30.2702846378246,237,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,12.782271441935,12,13.5453392710889,0,12.782271441935
"1811",18,29.022136351376,238,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.2721871424697,12,16.1117144903466,0,16.2721871424697
"1911",19,30.3823424493467,239,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.9403647185797,12,15.2113274810102,0,14.9403647185797
"2011",20,31.6720102016959,240,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.8306808091291,12,16.4734149993366,0,16.8306808091291
"160",1,29.471736440136,241,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.6940567057155,13,16.3630459376009,0,16.6940567057155
"212",2,30.737124231642,242,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.5719730545859,13,16.6264788335064,0,15.5719730545859
"312",3,22.0627651612401,243,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,17.0866560649014,13,16.057433804293,0,17.0866560649014
"412",4,23.2209336512328,244,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.6870197701698,13,16.8101250183347,0,16.6870197701698
"512",5,23.0868974979216,245,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.2650346953432,13,18.2282801396423,0,18.2650346953432
"612",6,32.755928357053,246,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.5681831914273,13,14.7231605149833,0,14.5681831914273
"712",7,25.8923229741315,247,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.7775036328487,13,15.2351506939731,0,15.7775036328487
"812",8,15.2738238193213,248,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.6213866285855,13,17.8743556139608,0,18.6213866285855
"912",9,23.9638140688247,249,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.936579539842,13,16.3896841830816,0,15.936579539842
"1012",10,8.95060600625836,250,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.3822344800535,13,17.0980210095196,0,17.3822344800535
"1116",11,21.8639637150567,251,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.719327278651,13,15.4764763411491,0,15.719327278651
"1214",12,31.4837774451569,252,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.4956776302316,13,15.2778828820633,0,15.4956776302316
"1312",13,31.0521818563729,253,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.267331942072,13,19.0040140851435,0,19.267331942072
"1412",14,28.8045830294847,254,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.8460688726345,13,15.651770944247,0,15.8460688726345
"1512",15,21.2029388346528,255,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.3845223946619,13,15.1326029929492,0,14.3845223946619
"1612",16,30.3516161996177,256,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.6593165011754,13,16.5057819660179,0,16.6593165011754
"1712",17,30.2702846378246,257,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.6472084641927,13,13.5453392710889,0,13.6472084641927
"1812",18,29.022136351376,258,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.7269307904276,13,16.1117144903466,0,15.7269307904276
"1912",19,30.3823424493467,259,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.4902780650642,13,15.2113274810102,0,15.4902780650642
"2012",20,31.6720102016959,260,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.7142552123661,13,16.4734149993366,0,16.7142552123661
"170",1,29.471736440136,261,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.9624822710207,14,16.3630459376009,0,15.9624822710207
"213",2,30.737124231642,262,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.1109208043854,14,16.6264788335064,0,16.1109208043854
"313",3,22.0627651612401,263,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.4113011795802,14,16.057433804293,0,16.4113011795802
"413",4,23.2209336512328,264,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.2183430771561,14,16.8101250183347,0,17.2183430771561
"513",5,23.0868974979216,265,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.0500227853919,14,18.2282801396423,0,18.0500227853919
"613",6,32.755928357053,266,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.8804709871618,14,14.7231605149833,0,13.8804709871618
"713",7,25.8923229741315,267,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.5686454175079,14,15.2351506939731,0,16.5686454175079
"813",8,15.2738238193213,268,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.5218490260421,14,17.8743556139608,0,17.5218490260421
"913",9,23.9638140688247,269,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.2335232355698,14,16.3896841830816,0,16.2335232355698
"1013",10,8.95060600625836,270,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8664875747589,14,17.0980210095196,0,16.8664875747589
"1117",11,21.8639637150567,271,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.6657475135922,14,15.4764763411491,0,15.6657475135922
"1215",12,31.4837774451569,272,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.262917924373,14,15.2778828820633,0,15.262917924373
"1313",13,31.0521818563729,273,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.9349372347819,14,19.0040140851435,0,18.9349372347819
"1413",14,28.8045830294847,274,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.1019210897585,14,15.651770944247,0,15.1019210897585
"1513",15,21.2029388346528,275,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.697284359774,14,15.1326029929492,0,14.697284359774
"1613",16,30.3516161996177,276,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.4197598562515,14,16.5057819660179,0,16.4197598562515
"1713",17,30.2702846378246,277,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.5231504544626,14,13.5453392710889,0,13.5231504544626
"1813",18,29.022136351376,278,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.3128308118089,14,16.1117144903466,0,16.3128308118089
"1913",19,30.3823424493467,279,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.1621029176967,14,15.2113274810102,0,15.1621029176967
"2013",20,31.6720102016959,280,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,17.3607105261331,14,16.4734149993366,0,17.3607105261331
"180",1,29.471736440136,281,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.4458885406579,15,16.3630459376009,0,15.4458885406579
"214",2,30.737124231642,282,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.9672098546309,15,16.6264788335064,0,16.9672098546309
"314",3,22.0627651612401,283,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.7768351092922,15,16.057433804293,0,16.7768351092922
"414",4,23.2209336512328,284,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.2648420557356,15,16.8101250183347,0,17.2648420557356
"514",5,23.0868974979216,285,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.8199623111688,15,18.2282801396423,0,18.8199623111688
"614",6,32.755928357053,286,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.0750384662047,15,14.7231605149833,0,14.0750384662047
"714",7,25.8923229741315,287,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.7133686475007,15,15.2351506939731,0,16.7133686475007
"814",8,15.2738238193213,288,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.7799214867947,15,17.8743556139608,0,17.7799214867947
"914",9,23.9638140688247,289,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.2531594977578,15,16.3896841830816,0,16.2531594977578
"1014",10,8.95060600625836,290,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.0477825597476,15,17.0980210095196,0,17.0477825597476
"1118",11,21.8639637150567,291,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.697468568765,15,15.4764763411491,0,15.697468568765
"1216",12,31.4837774451569,292,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.6888210173802,15,15.2778828820633,0,15.6888210173802
